IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes
0063f000006qVjBAAU,0014100001uMqXCAA0,0053f000000tqH5AAI,MXN,Zona 5,385000,16/05/2023 00:00,25
0068X00001DkkCsQAJ,0018X000032WoQVQA0,00541000007Mji0AAC,MXN,Zona 4,412000,16/05/2023 00:00,25
0068X00001Hl4o6QAB,0013f000002QQ8cAAG,0053f000000mM2bAAE,MXN,Zona 4,165000,16/05/2023 00:00,800
0068X00001Hl4o6QAB,0013f000002QQ8cAAG,0053f000000mM2bAAE,MXN,Zona 4,165000,16/05/2023 00:00,800
0068X00001Hl4o6QAB,0013f000002QQ8cAAG,0053f000000mM2bAAE,MXN,Zona 4,165000,16/05/2023 00:00,800
0068X00001DkkCsQAJ,0018X000032WoQVQA0,00541000007Mji0AAC,MXN,Zona 4,412000,16/05/2023 00:00,25
0063f000004ywCgAAI,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,Zona 3,810000,15/05/2023 00:00,30
0063f000004ywCgAAI,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,Zona 3,810000,15/05/2023 00:00,30
0063f000006qOXNAA2,0013f00000Aejr3AAB,00541000007MjgkAAC,MXN,Zona 5,560000,15/05/2023 00:00,25
0068X00001CgCPDQA3,0013f000006zYn0AAE,00541000007MjiFAAS,MXN,Zona 2,247500,15/05/2023 00:00,10
0068X00001CgExDQAV,0012M000027bmZgQAI,00541000007MjiFAAS,MXN,Zona 2,224490,15/05/2023 00:00,30
0068X00001DiReaQAF,0018X000032USdNQAW,00541000007MjiFAAS,MXN,Zona 2,736800,15/05/2023 00:00,0
0068X00001DiRelQAF,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,Zona 2,136880,15/05/2023 00:00,30
0068X00001DkInvQAF,0013f000002HiJjAAK,00541000007MjiFAAS,MXN,Zona 2,718530,15/05/2023 00:00,16
0068X00001Dlf7yQAB,0012M000027bmZgQAI,00541000007MjiFAAS,MXN,Zona 2,1306200,15/05/2023 00:00,70
0068X00001DlLLpQAN,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,Zona 2,235000,15/05/2023 00:00,50
0068X00001Dm1nvQAB,0013f00000AeQLIAA3,00541000007MjiFAAS,MXN,Zona 2,862650,15/05/2023 00:00,0
0068X00001EsUECQA3,0012M00002BMspIQAT,00541000007MjiFAAS,MXN,Zona 2,130000,15/05/2023 00:00,0
0068X00001EsUECQA3,0012M00002BMspIQAT,00541000007MjiFAAS,MXN,Zona 2,130000,15/05/2023 00:00,0
0068X00001GOcJDQA1,0018X000038PADUQA4,0058X00000FQzgUQAT,MXN,Zona 2,500000,15/05/2023 00:00,0
0068X00001HkPRuQAN,0018X00003ExyRdQAJ,00541000007MjhOAAS,USD,Zona 4,227749,15/05/2023 00:00,0
0068X00001HkPRuQAN,0018X00003ExyRdQAJ,00541000007MjhOAAS,USD,Zona 4,227749,15/05/2023 00:00,0
0068X00001HkR36QAF,0014100001l5Oe3AAE,005UG00000349npYAA,MXN,Zona 5,37832,15/05/2023 00:00,1
0068X00001HkR36QAF,0014100001l5Oe3AAE,005UG00000349npYAA,MXN,Zona 5,37832,15/05/2023 00:00,1
0068X00001HlJ9ZQAV,0014100001WJK7EAAX,00541000007MjgvAAC,MXN,Zona 2,3551700,15/05/2023 00:00,1200
0068X00001HlJ9ZQAV,0014100001WJK7EAAX,00541000007MjgvAAC,MXN,Zona 2,3551700,15/05/2023 00:00,1200
0068X00001HlObLQAV,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,Zona 5,2500000,15/05/2023 00:00,300
0068X00001EsUECQA3,0012M00002BMspIQAT,00541000007MjiFAAS,MXN,Zona 2,130000,15/05/2023 00:00,0
0068X00001HlObLQAV,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,Zona 5,2500000,15/05/2023 00:00,300
0068X00001HkPRuQAN,0018X00003ExyRdQAJ,00541000007MjhOAAS,USD,Zona 4,227749,15/05/2023 00:00,0
0068X00001HksG7QAJ,0014100001WJK82AAH,00541000007MjgxAAC,MXN,Zona 5,250841,14/05/2023 00:00,25
0068X00001HlLg8QAF,0013f0000037YamAAE,00541000007Mjg1AAC,MXN,Zona 1,729310,13/05/2023 00:00,1
0068X00001EtygjQAB,0014100001uMuFSAA0,0053f000000mM2bAAE,MXN,Zona 4,55000,12/05/2023 00:00,20
0068X00001Euo2SQAR,0012M00002CxmeZQAR,00541000007MjgXAAS,MXN,Zona 3,400000,12/05/2023 00:00,180
0068X00001GGj7EQAT,0018X00003B3QfFQAV,0053f000000nxsbAAA,MXN,Zona 1,204000,12/05/2023 00:00,20
0068X00001Hl75PQAR,0013f000002GqZSAA0,00541000007MjgxAAC,MXN,Zona 5,124816,12/05/2023 00:00,25
0068X00001Hl75PQAR,0013f000002GqZSAA0,00541000007MjgxAAC,MXN,Zona 5,124816,12/05/2023 00:00,25
0068X00001Hl75PQAR,0013f000002GqZSAA0,00541000007MjgxAAC,MXN,Zona 5,124816,12/05/2023 00:00,25
0068X00001HlL5OQAV,0014100001bPugEAAS,0052M000008Jq5HQAS,MXN,,650000,12/05/2023 00:00,0
0068X00001HlLreQAF,0014100001uMr9vAAC,00541000007MjhzAAC,MXN,Zona 4,323460,12/05/2023 00:00,15
0068X00001HlLswQAF,0014100001velZJAAY,0052M000008Jq5HQAS,MXN,,1300000,12/05/2023 00:00,0
0068X00001HlLwEQAV,0014100001l5RWyAAM,0052M000008Jq5HQAS,MXN,,1280000,12/05/2023 00:00,0
0068X00001HlLwEQAV,0014100001l5RWyAAM,0052M000008Jq5HQAS,MXN,,1280000,12/05/2023 00:00,0
0068X00001EseujQAB,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,Zona 3,129600,11/05/2023 00:00,50
0068X00001EseujQAB,0014100001l5RQgAAM,00541000007Mjg5AAC,MXN,Zona 3,129600,11/05/2023 00:00,50
0068X00001GHQDhQAP,0018X00003B4BULQA3,00541000007Mjg5AAC,MXN,Zona 3,1590000,11/05/2023 00:00,102
0068X00001GLfdQQAT,0013f000004ZgxDAAS,0058X00000FQuLgQAL,MXN,Zona 5,83500,11/05/2023 00:00,10
0068X00001Hj6fkQAB,0012M0000258II0QAM,0053f000000mM2bAAE,MXN,Zona 4,136500,11/05/2023 00:00,90
0068X00001Hjou8QAB,0013f000004XnZNAA0,0058X00000F08BhQAJ,MXN,Zona 4,82500,11/05/2023 00:00,15
0068X00001HkVkWQAV,0013f000004bLa6AAE,00541000007MjguAAC,MXN,Zona 2,52200,11/05/2023 00:00,13
0068X00001HlHOeQAN,0014100001uNFqdAAG,00541000007Mjh2AAC,MXN,Zona 1,47880,11/05/2023 00:00,3
0068X00001HlIKDQA3,0018X00002zWlDiQAK,0053f000000ERMNAA4,MXN,Zona 2,77260,11/05/2023 00:00,0
0068X00001Hj6fkQAB,0012M0000258II0QAM,0053f000000mM2bAAE,MXN,Zona 4,136500,11/05/2023 00:00,90
0068X00001Etn0QQAR,0018X000032YGwSQAW,0058X00000F1xzfQAB,MXN,Zona 4,203000,10/05/2023 00:00,20
0068X00001GGgvjQAD,0014100001uMsDOAA0,0053f000000DoGpAAK,MXN,Zona 3,cero,10/05/2023 00:00,10
0068X00001Hl0GgQAJ,0013f000009nqFqAAI,0053f000000mM2bAAE,MXN,Zona 4,210000,10/05/2023 00:00,25
0068X00001Hl0GgQAJ,0013f000009nqFqAAI,0053f000000mM2bAAE,MXN,Zona 4,210000,10/05/2023 00:00,25
0068X00001Hl1ZgQAJ,0014100001uMq7jAAC,0053f000000ETPiAAO,MXN,Zona 3,424000,10/05/2023 00:00,20
0068X00001Hl4iXQAR,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,Zona 3,46500,10/05/2023 00:00,9
0068X00001Hl8L2QAJ,0018X00003EyfnGQAR,0053f000000lhfmAAA,MXN,Zona 5,159321,10/05/2023 00:00,0
0068X00001Hl8L2QAJ,0018X00003EyfnGQAR,0053f000000lhfmAAA,MXN,Zona 5,159321,10/05/2023 00:00,0
0068X00001GGgvjQAD,0014100001uMsDOAA0,0053f000000DoGpAAK,MXN,Zona 3,cero,10/05/2023 00:00,10
0068X00001GGgvjQAD,0014100001uMsDOAA0,0053f000000DoGpAAK,MXN,Zona 3,cero,10/05/2023 00:00,10
0063f000006ozOqAAI,0014100001uMs54AAC,00541000007Mjg1AAC,MXN,Zona 1,540000,09/05/2023 00:00,60
0068X00001HiseDQAR,0014100001uMrfqAAC,0058X00000F1xzfQAB,MXN,Zona 4,1365000,09/05/2023 00:00,0
0068X00001HiseDQAR,0014100001uMrfqAAC,0058X00000F1xzfQAB,MXN,Zona 4,1365000,09/05/2023 00:00,0
0068X00001HktauQAB,0013f000004LQW6AAO,0053f000000FejbAAC,MXN,Zona 1,646149,09/05/2023 00:00,30
0068X00001Hl4vlQAB,0014100001uMuPyAAK,00541000007Mj4XAAS,MXN,Zona 2,570000,09/05/2023 00:00,25
0068X00001HiseDQAR,0014100001uMrfqAAC,0058X00000F1xzfQAB,MXN,Zona 4,1365000,09/05/2023 00:00,0
0068X00001DitmEQAR,0014100001uMqiTAAS,00541000007Mjh2AAC,MXN,Zona 1,280000,08/05/2023 00:00,0
0068X00001DitmEQAR,0014100001uMqiTAAS,00541000007Mjh2AAC,MXN,Zona 1,280000,08/05/2023 00:00,0
0068X00001DkhdYQAR,0013f000002GqZSAA0,00541000007MjgxAAC,MXN,Zona 5,226584,08/05/2023 00:00,0
0068X00001HhhOQQAZ,0014100001vaxApAAI,0053f000000lhfmAAA,MXN,Zona 5,81500,08/05/2023 00:00,6
0068X00001HkEi7QAF,0018X00003Exl1vQAB,0052M000008gBPnQAM,MXN,Zona 3,217000,08/05/2023 00:00,60
0068X00001HkEi7QAF,0018X00003Exl1vQAB,0052M000008gBPnQAM,MXN,Zona 3,217000,08/05/2023 00:00,60
0068X00001HkO8jQAF,0014100001uNFoGAAW,0052M000008g7RkQAI,MXN,Zona 4,37800,08/05/2023 00:00,30
0068X00001HkOTkQAN,0014100001WJK82AAH,00541000007MjgxAAC,MXN,Zona 5,198000,08/05/2023 00:00,15
0068X00001HkOTkQAN,0014100001WJK82AAH,00541000007MjgxAAC,MXN,Zona 5,198000,08/05/2023 00:00,15
0068X00001HhhOQQAZ,0014100001vaxApAAI,0053f000000lhfmAAA,MXN,Zona 5,81500,08/05/2023 00:00,6
0068X00001HkO8jQAF,0014100001uNFoGAAW,0052M000008g7RkQAI,MXN,Zona 4,37800,08/05/2023 00:00,30
0068X00001HjkfNQAR,0014100001uMsDOAA0,0053f000000DoGpAAK,MXN,Zona 3,60000,06/05/2023 00:00,25
0068X00001HkPV3QAN,0014100001uNFqCAAW,0053f000000tqH5AAI,MXN,Zona 5,100000,06/05/2023 00:00,Sin datos
0068X00001HkPV3QAN,0014100001uNFqCAAW,0053f000000tqH5AAI,MXN,Zona 5,100000,06/05/2023 00:00,Sin datos
0068X00001HkPV3QAN,0014100001uNFqCAAW,0053f000000tqH5AAI,MXN,Zona 5,100000,06/05/2023 00:00,Sin datos
0068X00001HkAtlQAF,0018X00003ExggdQAB,0053f000000DoGpAAK,MXN,Zona 3,50000,05/05/2023 00:00,Sin datos
0068X00001HkD01QAF,0014100001uMr4ZAAS,0053f000000lhfmAAA,MXN,Zona 5,152400,05/05/2023 00:00,Sin datos
0068X00001HkgpbQAB,0014100001uMq7KAAS,00541000007MjgVAAS,MXN,Zona 3,327000,05/05/2023 00:00,30
0068X00001HkKsVQAV,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,Zona 3,130150,05/05/2023 00:00,20
0068X00001HkPDvQAN,0014100001bPukaAAC,0053f000000nLxxAAE,MXN,Zona 4,75000,05/05/2023 00:00,15
0068X00001HkPDvQAN,0014100001bPukaAAC,0053f000000nLxxAAE,MXN,Zona 4,75000,05/05/2023 00:00,15
0068X00001HkUlSQAV,0013f000002GMW7AAO,00541000007Mjg5AAC,MXN,Zona 3,260000,05/05/2023 00:00,0
0068X00001HkUvXQAV,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,Zona 2,695000,05/05/2023 00:00,30
0068X00001HkwtQQAR,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,Zona 2,59600,05/05/2023 00:00,20
0068X00001HkwxrQAB,0013f00000973SRAAY,00541000007MjhWAAS,MXN,Zona 2,188670,05/05/2023 00:00,30
0068X00001Hkx0pQAB,0014100001uMq6rAAC,00541000007MjhWAAS,MXN,Zona 2,110000,05/05/2023 00:00,22
0068X00001Hkx6xQAB,0014100001uMr92AAC,00541000007MjgZAAS,MXN,Zona 3,74700,05/05/2023 00:00,40
0068X00001HkAtlQAF,0018X00003ExggdQAB,0053f000000DoGpAAK,MXN,Zona 3,50000,05/05/2023 00:00,Sin datos
0068X00001HkAtlQAF,0018X00003ExggdQAB,0053f000000DoGpAAK,MXN,Zona 3,50000,05/05/2023 00:00,Sin datos
0068X00001HiinqQAB,0013f000002HHfgAAG,0058X00000FQzgUQAT,MXN,Zona 2,322000,04/05/2023 00:00,0
0068X00001HiinqQAB,0013f000002HHfgAAG,0058X00000FQzgUQAT,MXN,Zona 2,322000,04/05/2023 00:00,0
0068X00001HjB6GQAV,0018X00003EwcXlQAJ,0053f000000nxsgAAA,USD,Zona 1,47328,04/05/2023 00:00,0
0068X00001HjpeZQAR,0014100001uMqXBAA0,0053f000000lhfmAAA,MXN,Zona 5,96000,04/05/2023 00:00,Sin datos
0068X00001HkdS3QAJ,0013f000003VuL9AAK,0053f000000FejbAAC,MXN,Zona 1,84750,04/05/2023 00:00,5
0068X00001HktHAQAZ,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,Zona 3,140900,04/05/2023 00:00,20
0068X00001HkUqDQAV,0018X00003Ey4oQQAR,0053f000000ERMNAA4,MXN,Zona 2,30000,04/05/2023 00:00,50
0068X00001HkUqDQAV,0018X00003Ey4oQQAR,0053f000000ERMNAA4,MXN,Zona 2,30000,04/05/2023 00:00,50
0068X00001HkutiQAB,0014100001uMqdYAAS,0053f000000FejbAAC,MXN,Zona 1,12739644,04/05/2023 00:00,450
0068X00001Dm6zOQAR,0013f0000095nkzAAA,00541000007Mjg2AAC,MXN,Zona 2,335000,03/05/2023 00:00,Sin datos
0068X00001EslNDQAZ,0013f0000097psUAAQ,0053f000000lhfmAAA,MXN,Zona 5,13500,03/05/2023 00:00,1
0068X00001EuauJQAR,0013f000003TZcMAAW,00541000007MjgxAAC,MXN,Zona 5,315000,03/05/2023 00:00,25
0068X00001EuauJQAR,0013f000003TZcMAAW,00541000007MjgxAAC,MXN,Zona 5,315000,03/05/2023 00:00,25
0068X00001EuM1FQAV,0012M000026Xet2QAC,00541000007MjgxAAC,MXN,Zona 5,4000000,03/05/2023 00:00,2500
0068X00001FCnXQQA1,0014100001uMq7BAAS,00541000007Mjg5AAC,MXN,Zona 3,495000,03/05/2023 00:00,25
0068X00001GO0rtQAD,0013f000003V2RcAAK,0053f000000ETPiAAO,MXN,Zona 3,550000,03/05/2023 00:00,49
0068X00001HjgCuQAJ,0012M0000269aTPQAY,00541000007MjfrAAC,MXN,Zona 2,365000,03/05/2023 00:00,25
0068X00001HjpKxQAJ,0018X00003ExNeiQAF,0058X00000GBaShQAL,MXN,Zona 2,97000,03/05/2023 00:00,1
0068X00001Hk3uYQAR,0018X00003ExYIhQAN,00541000007MjfrAAC,MXN,Zona 2,136800,03/05/2023 00:00,25
0068X00001EslNDQAZ,0013f0000097psUAAQ,0053f000000lhfmAAA,MXN,Zona 5,13500,03/05/2023 00:00,1
0068X00001GOEKwQAP,0012M000027bobdQAA,0058X00000FQMA5QAP,MXN,Zona 1,416000,02/05/2023 00:00,100
0068X00001Hi7EpQAJ,0013f000002Gk70AAC,00541000007N8XPAA0,MXN,Zona 5,59850,02/05/2023 00:00,12
0068X00001HioSxQAJ,0014100001uMrXsAAK,0058X00000F1xzfQAB,MXN,Zona 4,79700,02/05/2023 00:00,16
0068X00001HioSxQAJ,0014100001uMrXsAAK,0058X00000F1xzfQAB,MXN,Zona 4,79700,02/05/2023 00:00,16
0068X00001HisstQAB,0014100001uMqdmAAC,0058X00000FQuLgQAL,MXN,Zona 5,cero,02/05/2023 00:00,Sin datos
0068X00001HiYcmQAF,0018X00003EwPjeQAF,0053f000000DoGpAAK,MXN,Zona 3,917500,02/05/2023 00:00,25
0068X00001HkdrqQAB,0014100001vcGNWAA2,00541000007MjgXAAS,MXN,Zona 3,157000,02/05/2023 00:00,20
0068X00001HkWkWQAV,0013f000009mpxFAAQ,005UG00000349npYAA,MXN,Zona 5,190000,01/05/2023 00:00,24
0063f000006qRz8AAE,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,35000,30/04/2023 00:00,20
0068X00001CegmVQAR,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,118580,30/04/2023 00:00,20
0068X00001CenZGQAZ,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,148750,30/04/2023 00:00,20
0068X00001CgbTpQAJ,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,99190,30/04/2023 00:00,20
0068X00001CgbTpQAJ,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,99190,30/04/2023 00:00,20
0068X00001DiwnAQAR,0013f000003T8E2AAK,0053f000000nxsgAAA,MXN,Zona 1,2377788,30/04/2023 00:00,0
0068X00001DiwnAQAR,0013f000003T8E2AAK,0053f000000nxsgAAA,MXN,Zona 1,2377788,30/04/2023 00:00,0
0068X00001Dl1gjQAB,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,45890,30/04/2023 00:00,50
0068X00001EtrwBQAR,0014100001vaxAiAAI,00541000007MjgZAAS,MXN,Zona 3,1440000,30/04/2023 00:00,20
0068X00001FCsjCQAT,0018X0000365bAvQAI,0053f000000nxsgAAA,USD,Zona 1,2000,30/04/2023 00:00,Sin datos
0068X00001GGq2PQAT,0013f00000AekZcAAJ,0053f000000naCIAAY,MXN,Zona 1,530950,30/04/2023 00:00,168
0068X00001GHLIAQA5,0018X000032Ucs7QAC,0052M000008ag3jQAA,MXN,Zona 5,306880,30/04/2023 00:00,25
0068X00001GHLIAQA5,0018X000032Ucs7QAC,0052M000008ag3jQAA,MXN,Zona 5,306880,30/04/2023 00:00,25
0068X00001GN1KHQA1,0018X000035fFbYQAU,005UG00000349npYAA,MXN,Zona 5,cero,30/04/2023 00:00,Sin datos
0068X00001GN48qQAD,0013f000002OTPGAA4,0053f000000EKmnAAG,MXN,Zona 4,55000,30/04/2023 00:00,25
0068X00001GNC6TQAX,0013f00000AekZcAAJ,0053f000000naCIAAY,MXN,Zona 1,279000,30/04/2023 00:00,100
0068X00001HhZ4tQAF,0013f000002H1Q6AAK,00541000007MjftAAC,MXN,Zona 2,339320,30/04/2023 00:00,25
0068X00001Hif50QAB,0012M000021bKMWQA2,0052M000008ag3jQAA,MXN,Zona 5,834740,30/04/2023 00:00,30
0068X00001HiYSXQA3,0014100001uMq7TAAS,00541000007MjftAAC,MXN,Zona 2,692760,30/04/2023 00:00,25
0068X00001HiYSXQA3,0014100001uMq7TAAS,00541000007MjftAAC,MXN,Zona 2,692760,30/04/2023 00:00,25
0068X00001Hj0DFQAZ,0014100001uMqQ7AAK,0052M000008ag3jQAA,MXN,Zona 5,38070,30/04/2023 00:00,0
0068X00001Hj9PiQAJ,0018X000031bF6SQAU,0052M000008ag3jQAA,MXN,Zona 5,188900,30/04/2023 00:00,0
0068X00001HjAGeQAN,0013f000009nWnvAAE,0052M000008ag3jQAA,MXN,Zona 5,167210,30/04/2023 00:00,15
0068X00001Hjnb9QAB,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,45000,30/04/2023 00:00,300
0068X00001HjpGqQAJ,0013f000002R12UAAS,0052M000008ag3jQAA,MXN,Zona 5,430990,30/04/2023 00:00,15
0068X00001HjpGqQAJ,0013f000002R12UAAS,0052M000008ag3jQAA,MXN,Zona 5,430990,30/04/2023 00:00,15
0068X00001HjpGqQAJ,0013f000002R12UAAS,0052M000008ag3jQAA,MXN,Zona 5,430990,30/04/2023 00:00,15
0068X00001GNC6TQAX,0013f00000AekZcAAJ,0053f000000naCIAAY,MXN,Zona 1,279000,30/04/2023 00:00,100
0068X00001Dl1gjQAB,0014100001uMqhfAAC,0052M000008ag3jQAA,MXN,Zona 5,45890,30/04/2023 00:00,50
0068X00001GHLIAQA5,0018X000032Ucs7QAC,0052M000008ag3jQAA,MXN,Zona 5,306880,30/04/2023 00:00,25
0068X00001HhZ4tQAF,0013f000002H1Q6AAK,00541000007MjftAAC,MXN,Zona 2,339320,30/04/2023 00:00,25
0068X00001HkXbGQAV,0018X00003Ey7vIQAR,0053f000000nxsgAAA,USD,Zona 1,40800,29/04/2023 00:00,120
0063f000006pYleAAE,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,Zona 5,400000,28/04/2023 00:00,100
0068X00001DjEqTQAV,0014100001uMqtqAAC,00541000007MjgwAAC,MXN,Zona 5,165000,28/04/2023 00:00,15
0068X00001DlL5DQAV,0014100001l5NzKAAU,0053f000000mM2bAAE,MXN,Zona 4,68000,28/04/2023 00:00,29
0068X00001DlL5DQAV,0014100001l5NzKAAU,0053f000000mM2bAAE,MXN,Zona 4,68000,28/04/2023 00:00,29
0068X00001GH3cOQAT,0013f000009nq6oAAA,0053f000000nxsgAAA,USD,Zona 1,6400,28/04/2023 00:00,25
0068X00001GH8XLQA1,0013f000009nq6oAAA,0053f000000nxsgAAA,USD,Zona 1,1800,28/04/2023 00:00,Sin datos
0068X00001GNgCUQA1,0014100001uMqQ4AAK,00541000007MjhWAAS,MXN,Zona 2,300000,28/04/2023 00:00,Sin datos
0068X00001HhYrwQAF,0018X00002zWlDiQAK,0053f000000ERMNAA4,MXN,Zona 2,77260,28/04/2023 00:00,0
0068X00001HhYrwQAF,0018X00002zWlDiQAK,0053f000000ERMNAA4,MXN,Zona 2,77260,28/04/2023 00:00,0
0068X00001HiHjbQAF,0013f000003Szc0AAC,00541000007MjgOAAS,MXN,Zona 2,588000,28/04/2023 00:00,14
0068X00001HijMWQAZ,0014100001bPukaAAC,0053f000000nLxxAAE,MXN,Zona 4,550000,28/04/2023 00:00,30
0068X00001HijMWQAZ,0014100001bPukaAAC,0053f000000nLxxAAE,MXN,Zona 4,550000,28/04/2023 00:00,30
0068X00001Hj0QrQAJ,0013f000002GweKAAS,0052M000008ag3jQAA,MXN,Zona 5,383140,28/04/2023 00:00,26
0068X00001Hj0vBQAR,0018X00003Ewm2TQAR,0053f000000lhfmAAA,MXN,Zona 5,86500,28/04/2023 00:00,Sin datos
0068X00001HjkmsQAB,0013f0000037VjSAAU,00541000007MjgdAAC,MXN,Zona 3,680976,28/04/2023 00:00,96
0068X00001Hjob6QAB,0014100001uMuPyAAK,00541000007Mj4XAAS,MXN,Zona 2,877200,28/04/2023 00:00,15
0068X00001HjvXbQAJ,0014100001uMqVyAAK,00541000007MjguAAC,MXN,Zona 2,180960,28/04/2023 00:00,Sin datos
0068X00001HkNZ4QAN,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,Zona 3,537000,28/04/2023 00:00,20
0068X00001HkU7MQAV,0012M00002BOY7YQAX,0052M000008ag3jQAA,MXN,Zona 5,70820,28/04/2023 00:00,700
0068X00001HkU7MQAV,0012M00002BOY7YQAX,0052M000008ag3jQAA,MXN,Zona 5,70820,28/04/2023 00:00,700
0068X00001HkVlKQAV,0013f000003TCIMAA4,00541000007MjguAAC,MXN,Zona 2,539805,28/04/2023 00:00,75
0068X00001HijMWQAZ,0014100001bPukaAAC,0053f000000nLxxAAE,MXN,Zona 4,550000,28/04/2023 00:00,30
0068X00001FCsZvQAL,0014100001l5QZZAA2,0058X00000F08BhQAJ,MXN,Zona 4,1500000,27/04/2023 00:00,Sin datos
0068X00001FCsZvQAL,0014100001l5QZZAA2,0058X00000F08BhQAJ,MXN,Zona 4,1500000,27/04/2023 00:00,Sin datos
0068X00001GHF69QAH,0014100001vcN9UAAU,0052M000008g7RkQAI,MXN,Zona 4,610700,27/04/2023 00:00,120
0068X00001GHKYsQAP,0012M00002BOY7YQAX,0052M000008ag3jQAA,MXN,Zona 5,516800,27/04/2023 00:00,700
0068X00001Hj6ldQAB,0013f000004LeAVAA0,0053f000000lhfmAAA,MXN,Zona 5,572250,27/04/2023 00:00,25
0068X00001HkESsQAN,0018X000032WEdWQAW,00541000007MjftAAC,MXN,Zona 2,212060,27/04/2023 00:00,30
0068X00001HkETCQA3,0018X000032WEdWQAW,00541000007MjftAAC,MXN,Zona 2,177630,27/04/2023 00:00,30
0068X00001HkJh7QAF,0014100001uMs41AAC,00541000007MjgkAAC,MXN,Zona 5,97000,27/04/2023 00:00,1
0068X00001HkNoYQAV,0014100001uMsSOAA0,0052M000008gCv1QAE,MXN,Zona 5,711660,27/04/2023 00:00,0
0068X00001HkVC9QAN,0014100001uMr92AAC,00541000007MjgZAAS,MXN,Zona 3,364626,27/04/2023 00:00,180
0068X00001HkVC9QAN,0014100001uMr92AAC,00541000007MjgZAAS,MXN,Zona 3,364626,27/04/2023 00:00,180
0068X00001FCsZvQAL,0014100001l5QZZAA2,0058X00000F08BhQAJ,MXN,Zona 4,1500000,27/04/2023 00:00,Sin datos
0068X00001FCsZvQAL,0014100001l5QZZAA2,0058X00000F08BhQAJ,MXN,Zona 4,1500000,27/04/2023 00:00,Sin datos
0068X00001HkVC9QAN,0014100001uMr92AAC,00541000007MjgZAAS,MXN,Zona 3,364626,27/04/2023 00:00,180
0068X00001HkKzHQAV,0018X000031b0UxQAI,00541000007Mjg5AAC,MXN,Zona 3,61050,26/04/2023 00:00,21
0068X00001HkKzHQAV,0018X000031b0UxQAI,00541000007Mjg5AAC,MXN,Zona 3,61050,26/04/2023 00:00,21
0068X00001GH7gNQAT,0013f000009lJPgAAM,00541000007MjgdAAC,MXN,Zona 3,405000,25/04/2023 00:00,30
0068X00001GNXCzQAP,0018X00003BUM9kQAH,0058X00000F1ld7QAB,MXN,Zona 3,338000,25/04/2023 00:00,25
0068X00001GO7F8QAL,0014100001uMuF8AAK,0058X00000FQMA0QAP,MXN,Zona 1,3062520,25/04/2023 00:00,236
0068X00001Hiab2QAB,00141000021AhztAAC,0058X00000GBaShQAL,MXN,Zona 2,128000,25/04/2023 00:00,Sin datos
0068X00001HkL42QAF,0014100001WJKVYAA5,00541000007MjgtAAC,MXN,Zona 5,431840,25/04/2023 00:00,60
0068X00001HkNpHQAV,0014100001uMsHYAA0,0052M000008gCv1QAE,MXN,Zona 5,257500,25/04/2023 00:00,Sin datos
0068X00001HkNrXQAV,0014100001uMsHYAA0,0052M000008gCv1QAE,MXN,Zona 5,85551,25/04/2023 00:00,Sin datos
0068X00001HkNs1QAF,0014100001uMsHYAA0,0052M000008gCv1QAE,MXN,Zona 5,50000,25/04/2023 00:00,Sin datos
0068X00001GH7gNQAT,0013f000009lJPgAAM,00541000007MjgdAAC,MXN,Zona 3,405000,25/04/2023 00:00,30
0068X00001GO7F8QAL,0014100001uMuF8AAK,0058X00000FQMA0QAP,MXN,Zona 1,3062520,25/04/2023 00:00,236
0068X00001GGrQiQAL,0014100001uMscpAAC,0058X00000FQzgUQAT,MXN,Zona 2,cero,24/04/2023 00:00,Sin datos
0068X00001GNCcXQAX,0014100001uMq7LAAS,00541000007Mji0AAC,MXN,Zona 4,57589,24/04/2023 00:00,15
0068X00001HhXmvQAF,0013f0000095ZIKAA2,0053f000000naCIAAY,MXN,Zona 1,98800,24/04/2023 00:00,25
0068X00001HjnYZQAZ,0014100001uMuYCAA0,00541000007MjiFAAS,USD,Zona 2,6950,24/04/2023 00:00,42
